# zmp::izac::GPSRecPlay Ver1.01 (20151024)
# recorder zmp::izac::GPSRecPlay Ver0.0.0-5-g1f7d17d
# sender zmp::izac::AdvancedNavigationGPS Ver0.0.0-12-gb63bd2c-dirty
# logtime, timestamp, availability, latitude, longitude, fixQuality, numSatellites, hdop, altitude, magVariation, heading, direction, speed,
14.475559532,2020-02-19 07:32:32.256891,1,0,0,0,0,0,0,0,0,0,0,
14.535145986,2020-02-19 07:32:32.316492,1,0,0,0,0,0,0,0,0,0,0,
14.564557802,2020-02-19 07:32:32.345875,1,0,0,0,0,0,0,0,0,0,0,
14.615850163,2020-02-19 07:32:32.397205,1,0,0,0,0,0,0,0,0,0,0,
14.67549495,2020-02-19 07:32:32.456866,1,0,0,0,0,0,0,0,0,0,0,
14.73511729,2020-02-19 07:32:32.516458,1,0,0,0,0,0,0,0,0,0,0,
14.764544079,2020-02-19 07:32:32.545855,1,0,0,0,0,0,0,0,0,0,0,
14.815865907,2020-02-19 07:32:32.597225,1,0,0,0,0,0,0,0,0,0,0,
14.875494624,2020-02-19 07:32:32.656828,1,0,0,0,0,0,0,0,0,0,0,
14.935092405,2020-02-19 07:32:32.716431,1,0,0,0,0,0,0,0,0,0,0,
14.964488974,2020-02-19 07:32:32.745834,1,0,0,0,0,0,0,0,0,0,0,
15.015813413,2020-02-19 07:32:32.797154,1,0,0,0,0,0,0,0,0,0,0,
15.075496192,2020-02-19 07:32:32.856811,1,0,0,0,0,0,0,0,0,0,0,
15.135074481,2020-02-19 07:32:32.916441,1,0,0,0,0,0,0,0,0,0,0,
15.164585199,2020-02-19 07:32:32.945825,1,0,0,0,0,0,0,0,0,0,0,
15.215804375,2020-02-19 07:32:32.997144,1,0,0,0,0,0,0,0,0,0,0,
15.275414945,2020-02-19 07:32:33.056780,1,0,0,0,0,0,0,0,0,0,0,
15.335053511,2020-02-19 07:32:33.116395,1,0,0,0,0,0,0,0,0,0,0,
15.364464085,2020-02-19 07:32:33.145792,1,0,0,0,0,0,0,0,0,0,0,
15.415814906,2020-02-19 07:32:33.197143,1,0,0,0,0,0,0,0,0,0,0,
15.475403718,2020-02-19 07:32:33.256743,1,0,0,0,0,0,0,0,0,0,0,
15.535058532,2020-02-19 07:32:33.316371,1,0,0,0,0,0,0,0,0,0,0,
15.564374522,2020-02-19 07:32:33.345746,1,0,0,0,0,0,0,0,0,0,0,
15.6157744,2020-02-19 07:32:33.397103,1,0,0,0,0,0,0,0,0,0,0,
15.675391277,2020-02-19 07:32:33.456729,1,0,0,0,0,0,0,0,0,0,0,
15.735016637,2020-02-19 07:32:33.516358,1,0,0,0,0,0,0,0,0,0,0,
15.794656501,2020-02-19 07:32:33.575995,1,0,0,0,0,0,0,0,0,0,0,
15.815799425,2020-02-19 07:32:33.597119,1,0,0,0,0,0,0,0,0,0,0,
15.875380019,2020-02-19 07:32:33.656699,1,0,0,0,0,0,0,0,0,0,0,
15.934910507,2020-02-19 07:32:33.716277,1,0,0,0,0,0,0,0,0,0,0,
15.994615107,2020-02-19 07:32:33.775953,1,0,0,0,0,0,0,0,0,0,0,
16.015827007,2020-02-19 07:32:33.797132,1,0,0,0,0,0,0,0,0,0,0,
16.075312472,2020-02-19 07:32:33.856633,1,0,0,0,0,0,0,0,0,0,0,
16.134890619,2020-02-19 07:32:33.916258,1,0,0,0,0,0,0,0,0,0,0,
16.194568813,2020-02-19 07:32:33.975886,1,0,0,0,0,0,0,0,0,0,0,
16.215678029,2020-02-19 07:32:33.996999,1,0,0,0,0,0,0,0,0,0,0,
16.275307566,2020-02-19 07:32:34.056646,1,0,0,0,0,0,0,0,0,0,0,
16.334929723,2020-02-19 07:32:34.116257,1,0,0,0,0,0,0,0,0,0,0,
16.394577625,2020-02-19 07:32:34.175911,1,0,0,0,0,0,0,0,0,0,0,
16.4156575,2020-02-19 07:32:34.196987,1,0,0,0,0,0,0,0,0,0,0,
16.475278533,2020-02-19 07:32:34.256610,1,0,0,0,0,0,0,0,0,0,0,
16.534877461,2020-02-19 07:32:34.316211,1,0,0,0,0,0,0,0,0,0,0,
16.594509497,2020-02-19 07:32:34.375850,1,0,0,0,0,0,0,0,0,0,0,
16.615650798,2020-02-19 07:32:34.396972,1,0,0,0,0,0,0,0,0,0,0,
16.675251869,2020-02-19 07:32:34.456587,1,0,0,0,0,0,0,0,0,0,0,
16.734897177,2020-02-19 07:32:34.516210,1,0,0,0,0,0,0,0,0,0,0,
16.794433934,2020-02-19 07:32:34.575804,1,0,0,0,0,0,0,0,0,0,0,
16.815539967,2020-02-19 07:32:34.596910,1,0,0,0,0,0,0,0,0,0,0,
16.875224493,2020-02-19 07:32:34.656535,1,0,0,0,0,0,0,0,0,0,0,
16.934850282,2020-02-19 07:32:34.716166,1,0,0,0,0,0,0,0,0,0,0,
16.98611832,2020-02-19 07:32:34.767485,1,0,0,0,0,0,0,0,0,0,0,
17.015467631,2020-02-19 07:32:34.796840,1,0,0,0,0,0,0,0,0,0,0,
17.075212209,2020-02-19 07:32:34.856531,1,0,0,0,0,0,0,0,0,0,0,
17.134866296,2020-02-19 07:32:34.916171,1,0,0,0,0,0,0,0,0,0,0,
17.186111281,2020-02-19 07:32:34.967478,1,0,0,0,0,0,0,0,0,0,0,
17.215564729,2020-02-19 07:32:34.996890,1,0,0,0,0,0,0,0,0,0,0,
17.27513496,2020-02-19 07:32:35.056485,1,0,0,0,0,0,0,0,0,0,0,
17.334804672,2020-02-19 07:32:35.116131,1,0,0,0,0,0,0,0,0,0,0,
17.386100247,2020-02-19 07:32:35.167467,1,0,0,0,0,0,0,0,0,0,0,
17.415527935,2020-02-19 07:32:35.196860,1,0,0,0,0,0,0,0,0,0,0,
17.475157945,2020-02-19 07:32:35.256479,1,0,0,0,0,0,0,0,0,0,0,
17.534800698,2020-02-19 07:32:35.316138,1,0,0,0,0,0,0,0,0,0,0,
17.586095028,2020-02-19 07:32:35.367434,1,0,0,0,0,0,0,0,0,0,0,
17.615457213,2020-02-19 07:32:35.396787,1,0,0,0,0,0,0,0,0,0,0,
17.675125645,2020-02-19 07:32:35.456446,1,0,0,0,0,0,0,0,0,0,0,
17.734737126,2020-02-19 07:32:35.516049,1,0,0,0,0,0,0,0,0,0,0,
17.78604965,2020-02-19 07:32:35.567392,1,0,0,0,0,0,0,0,0,0,0,
17.815438128,2020-02-19 07:32:35.596774,1,0,0,0,0,0,0,0,0,0,0,
17.875108362,2020-02-19 07:32:35.656427,1,0,0,0,0,0,0,0,0,0,0,
17.934714373,2020-02-19 07:32:35.716034,1,0,0,0,0,0,0,0,0,0,0,
17.986011534,2020-02-19 07:32:35.767350,1,0,0,0,0,0,0,0,0,0,0,
18.015434576,2020-02-19 07:32:35.796768,1,0,0,0,0,0,0,0,0,0,0,
18.074995533,2020-02-19 07:32:35.856369,1,0,0,0,0,0,0,0,0,0,0,
18.134709123,2020-02-19 07:32:35.916025,1,0,0,0,0,0,0,0,0,0,0,
18.186007828,2020-02-19 07:32:35.967348,1,0,0,0,0,0,0,0,0,0,0,
18.215435982,2020-02-19 07:32:35.996754,1,0,0,0,0,0,0,0,0,0,0,
18.275040905,2020-02-19 07:32:36.056360,1,0,0,0,0,0,0,0,0,0,0,
18.334620802,2020-02-19 07:32:36.115961,1,0,0,0,0,0,0,0,0,0,0,
18.386004818,2020-02-19 07:32:36.167335,1,0,0,0,0,0,0,0,0,0,0,
18.415384352,2020-02-19 07:32:36.196722,1,0,0,0,0,0,0,0,0,0,0,
18.475005038,2020-02-19 07:32:36.256345,1,0,0,0,0,0,0,0,0,0,0,
18.526272287,2020-02-19 07:32:36.307646,1,0,0,0,0,0,0,0,0,0,0,
18.585958875,2020-02-19 07:32:36.367299,1,0,0,0,0,0,0,0,0,0,0,
18.615354096,2020-02-19 07:32:36.396688,1,0,0,0,0,0,0,0,0,0,0,
18.674956572,2020-02-19 07:32:36.456330,1,0,0,0,0,0,0,0,0,0,0,
18.726337555,2020-02-19 07:32:36.507666,1,0,0,0,0,0,0,0,0,0,0,
18.785962839,2020-02-19 07:32:36.567302,1,0,0,0,0,0,0,0,0,0,0,
18.81533309,2020-02-19 07:32:36.596642,1,0,0,0,0,0,0,0,0,0,0,
18.874980407,2020-02-19 07:32:36.656311,1,0,0,0,0,0,0,0,0,0,0,
18.926257875,2020-02-19 07:32:36.707597,1,0,0,0,0,0,0,0,0,0,0,
18.985956074,2020-02-19 07:32:36.767297,1,0,0,0,0,0,0,0,0,0,0,
19.01526937,2020-02-19 07:32:36.796606,1,0,0,0,0,0,0,0,0,0,0,
19.074903708,2020-02-19 07:32:36.856235,1,0,0,0,0,0,0,0,0,0,0,
19.12624781,2020-02-19 07:32:36.907563,1,0,0,0,0,0,0,0,0,0,0,
19.185847275,2020-02-19 07:32:36.967187,1,0,0,0,0,0,0,0,0,0,0,
19.215251886,2020-02-19 07:32:36.996595,1,0,0,0,0,0,0,0,0,0,0,
19.274851552,2020-02-19 07:32:37.056224,1,0,0,0,0,0,0,0,0,0,0,
19.326206312,2020-02-19 07:32:37.107578,1,0,0,0,0,0,0,0,0,0,0,
19.385813141,2020-02-19 07:32:37.167184,1,0,0,0,0,0,0,0,0,0,0,
19.415207938,2020-02-19 07:32:37.196580,1,0,0,0,0,0,0,0,0,0,0,
19.474850845,2020-02-19 07:32:37.256223,1,0,0,0,0,0,0,0,0,0,0,
19.526138366,2020-02-19 07:32:37.307508,1,0,0,0,0,0,0,0,0,0,0,
19.585798329,2020-02-19 07:32:37.367139,1,0,0,0,0,0,0,0,0,0,0,
19.615193907,2020-02-19 07:32:37.396533,1,0,0,0,0,0,0,0,0,0,0,
19.674779332,2020-02-19 07:32:37.456151,1,0,0,0,0,0,0,0,0,0,0,
19.72611538,2020-02-19 07:32:37.507486,1,0,0,0,0,0,0,0,0,0,0,
19.785762335,2020-02-19 07:32:37.567105,1,0,0,0,0,0,0,0,0,0,0,
19.815114027,2020-02-19 07:32:37.596486,1,0,0,0,0,0,0,0,0,0,0,
19.874790124,2020-02-19 07:32:37.656138,1,0,0,0,0,0,0,0,0,0,0,
19.926131111,2020-02-19 07:32:37.707467,1,0,0,0,0,0,0,0,0,0,0,
19.985698833,2020-02-19 07:32:37.767071,1,0,0,0,0,0,0,0,0,0,0,
20.015096299,2020-02-19 07:32:37.796468,1,0,0,0,0,0,0,0,0,0,0,
20.07480758,2020-02-19 07:32:37.856179,1,0,0,0,0,0,0,0,0,0,0,
20.12609429,2020-02-19 07:32:37.907449,1,0,0,0,0,0,0,0,0,0,0,
20.18574765,2020-02-19 07:32:37.967115,1,0,0,0,0,0,0,0,0,0,0,
20.215065389,2020-02-19 07:32:37.996437,1,0,0,0,0,0,0,0,0,0,0,
20.266425823,2020-02-19 07:32:38.047796,1,0,0,0,0,0,0,0,0,0,0,
20.326051242,2020-02-19 07:32:38.107423,1,0,0,0,0,0,0,0,0,0,0,
20.385673277,2020-02-19 07:32:38.167043,1,0,0,0,0,0,0,0,0,0,0,
20.415056963,2020-02-19 07:32:38.196428,1,0,0,0,0,0,0,0,0,0,0,
20.466410053,2020-02-19 07:32:38.247781,1,0,0,0,0,0,0,0,0,0,0,
20.526065885,2020-02-19 07:32:38.307438,1,0,0,0,0,0,0,0,0,0,0,
20.585638786,2020-02-19 07:32:38.367009,1,0,0,0,0,0,0,0,0,0,0,
20.615079092,2020-02-19 07:32:38.396450,1,0,0,0,0,0,0,0,0,0,0,
20.666381329,2020-02-19 07:32:38.447741,1,0,0,0,0,0,0,0,0,0,0,
20.726078185,2020-02-19 07:32:38.507450,1,0,0,0,0,0,0,0,0,0,0,
20.785626763,2020-02-19 07:32:38.566997,1,0,0,0,0,0,0,0,0,0,0,
20.815011866,2020-02-19 07:32:38.596381,1,0,0,0,0,0,0,0,0,0,0,
20.866367211,2020-02-19 07:32:38.647736,1,0,0,0,0,0,0,0,0,0,0,
20.925968583,2020-02-19 07:32:38.707339,1,0,0,0,0,0,0,0,0,0,0,
20.985558615,2020-02-19 07:32:38.766927,1,0,0,0,0,0,0,0,0,0,0,
21.014958489,2020-02-19 07:32:38.796327,1,0,0,0,0,0,0,0,0,0,0,
21.066303296,2020-02-19 07:32:38.847671,1,0,0,0,0,0,0,0,0,0,0,
21.12592498,2020-02-19 07:32:38.907295,1,0,0,0,0,0,0,0,0,0,0,
21.185518854,2020-02-19 07:32:38.966888,1,0,0,0,0,0,0,0,0,0,0,
21.214957377,2020-02-19 07:32:38.996329,1,0,0,0,0,0,0,0,0,0,0,
21.266304134,2020-02-19 07:32:39.047675,1,0,0,0,0,0,0,0,0,0,0,
21.325918131,2020-02-19 07:32:39.107289,1,0,0,0,0,0,0,0,0,0,0,
21.385506205,2020-02-19 07:32:39.166877,1,0,0,0,0,0,0,0,0,0,0,
21.414872259,2020-02-19 07:32:39.196244,1,0,0,0,0,0,0,0,0,0,0,
21.466258671,2020-02-19 07:32:39.247630,1,0,0,0,0,0,0,0,0,0,0,
21.525852032,2020-02-19 07:32:39.307224,1,0,0,0,0,0,0,0,0,0,0,
21.585478073,2020-02-19 07:32:39.366848,1,0,0,0,0,0,0,0,0,0,0,
21.61485338,2020-02-19 07:32:39.396225,1,0,0,0,0,0,0,0,0,0,0,
21.666236327,2020-02-19 07:32:39.447607,1,0,0,0,0,0,0,0,0,0,0,
21.725867298,2020-02-19 07:32:39.507239,1,0,0,0,0,0,0,0,0,0,0,
21.785481967,2020-02-19 07:32:39.566852,1,0,0,0,0,0,0,0,0,0,0,
21.814814768,2020-02-19 07:32:39.596186,1,0,0,0,0,0,0,0,0,0,0,
21.866175322,2020-02-19 07:32:39.647547,1,0,0,0,0,0,0,0,0,0,0,
21.925834371,2020-02-19 07:32:39.707206,1,0,0,0,0,0,0,0,0,0,0,
21.985393967,2020-02-19 07:32:39.766764,1,0,0,0,0,0,0,0,0,0,0,
22.045067991,2020-02-19 07:32:39.826436,1,0,0,0,0,0,0,0,0,0,0,
22.066227746,2020-02-19 07:32:39.847534,1,0,0,0,0,0,0,0,0,0,0,
22.125778664,2020-02-19 07:32:39.907110,1,0,0,0,0,0,0,0,0,0,0,
22.185363771,2020-02-19 07:32:39.966736,1,0,0,0,0,0,0,0,0,0,0,
22.245061443,2020-02-19 07:32:40.026422,1,0,0,0,0,0,0,0,0,0,0,
22.26624736,2020-02-19 07:32:40.047547,1,0,0,0,0,0,0,0,0,0,0,
22.325868379,2020-02-19 07:32:40.107152,1,0,0,0,0,0,0,0,0,0,0,
22.385405637,2020-02-19 07:32:40.166749,1,0,0,0,0,0,0,0,0,0,0,
22.445074503,2020-02-19 07:32:40.226395,1,0,0,0,0,0,0,0,0,0,0,
22.466237945,2020-02-19 07:32:40.247566,1,0,0,0,0,0,0,0,0,0,0,
22.52575245,2020-02-19 07:32:40.307091,1,0,0,0,0,0,0,0,0,0,0,
22.585392701,2020-02-19 07:32:40.366724,1,0,0,0,0,0,0,0,0,0,0,
22.645030276,2020-02-19 07:32:40.426370,1,0,0,0,0,0,0,0,0,0,0,
22.66614033,2020-02-19 07:32:40.447485,1,0,0,0,0,0,0,0,0,0,0,
22.725763795,2020-02-19 07:32:40.507102,1,0,0,0,0,0,0,0,0,0,0,
22.785354804,2020-02-19 07:32:40.566689,1,0,0,0,0,0,0,0,0,0,0,
22.84502191,2020-02-19 07:32:40.626337,1,0,0,0,0,0,0,0,0,0,0,
22.866051058,2020-02-19 07:32:40.647423,1,0,0,0,0,0,0,0,0,0,0,
22.925753734,2020-02-19 07:32:40.707069,1,0,0,0,0,0,0,0,0,0,0,
22.985344947,2020-02-19 07:32:40.766668,1,0,0,0,0,0,0,0,0,0,0,
23.036653389,2020-02-19 07:32:40.818022,1,0,0,0,0,0,0,0,0,0,0,
23.066035928,2020-02-19 07:32:40.847404,1,0,0,0,0,0,0,0,0,0,0,
23.12571316,2020-02-19 07:32:40.907019,1,0,0,0,0,0,0,0,0,0,0,
23.185339726,2020-02-19 07:32:40.966660,1,0,0,0,0,0,0,0,0,0,0,
23.236585087,2020-02-19 07:32:41.017954,1,0,0,0,0,0,0,0,0,0,0,
23.265994676,2020-02-19 07:32:41.047367,1,0,0,0,0,0,0,0,0,0,0,
23.325713622,2020-02-19 07:32:41.107043,1,0,0,0,0,0,0,0,0,0,0,
23.385316313,2020-02-19 07:32:41.166629,1,0,0,0,0,0,0,0,0,0,0,
23.436581423,2020-02-19 07:32:41.217949,1,0,0,0,0,0,0,0,0,0,0,
23.466045187,2020-02-19 07:32:41.247364,1,0,0,0,0,0,0,0,0,0,0,
23.525632974,2020-02-19 07:32:41.306966,1,0,0,0,0,0,0,0,0,0,0,
23.585334771,2020-02-19 07:32:41.366650,1,0,0,0,0,0,0,0,0,0,0,
23.636557074,2020-02-19 07:32:41.417927,1,0,0,0,0,0,0,0,0,0,0,
23.666007153,2020-02-19 07:32:41.447326,1,0,0,0,0,0,0,0,0,0,0,
23.725643782,2020-02-19 07:32:41.506953,1,0,0,0,0,0,0,0,0,0,0,
23.785271094,2020-02-19 07:32:41.566577,1,0,0,0,0,0,0,0,0,0,0,
23.836510313,2020-02-19 07:32:41.617881,1,0,0,0,0,0,0,0,0,0,0,
23.865995534,2020-02-19 07:32:41.647312,1,0,0,0,0,0,0,0,0,0,0,
23.925646802,2020-02-19 07:32:41.706946,1,0,0,0,0,0,0,0,0,0,0,
23.985229182,2020-02-19 07:32:41.766544,1,0,0,0,0,0,0,0,0,0,0,
24.036546754,2020-02-19 07:32:41.817898,1,0,0,0,0,0,0,0,0,0,0,
24.066040329,2020-02-19 07:32:41.847305,1,0,0,0,0,0,0,0,0,0,0,
24.125573317,2020-02-19 07:32:41.906903,1,0,0,0,0,0,0,0,0,0,0,
24.185191625,2020-02-19 07:32:41.966539,1,0,0,0,0,0,0,0,0,0,0,
24.236509556,2020-02-19 07:32:42.017854,1,0,0,0,0,0,0,0,0,0,0,
24.265924965,2020-02-19 07:32:42.047263,1,0,0,0,0,0,0,0,0,0,0,
24.325521623,2020-02-19 07:32:42.106858,1,0,0,0,0,0,0,0,0,0,0,
24.385193269,2020-02-19 07:32:42.166527,1,0,0,0,0,0,0,0,0,0,0,
24.436476354,2020-02-19 07:32:42.217842,1,0,0,0,0,0,0,0,0,0,0,
24.465909654,2020-02-19 07:32:42.247230,1,0,0,0,0,0,0,0,0,0,0,
24.525541949,2020-02-19 07:32:42.306861,1,0,0,0,0,0,0,0,0,0,0,
24.585161054,2020-02-19 07:32:42.366485,1,0,0,0,0,0,0,0,0,0,0,
24.636438835,2020-02-19 07:32:42.417805,1,0,0,0,0,0,0,0,0,0,0,
24.665874361,2020-02-19 07:32:42.447191,1,0,0,0,0,0,0,0,0,0,0,
24.725482374,2020-02-19 07:32:42.506793,1,0,0,0,0,0,0,0,0,0,0,
24.776782411,2020-02-19 07:32:42.558150,1,0,0,0,0,0,0,0,0,0,0,
24.836406554,2020-02-19 07:32:42.617777,1,0,0,0,0,0,0,0,0,0,0,
24.865864582,2020-02-19 07:32:42.647182,1,0,0,0,0,0,0,0,0,0,0,
24.925438325,2020-02-19 07:32:42.706751,1,0,0,0,0,0,0,0,0,0,0,
24.976777984,2020-02-19 07:32:42.758127,1,0,0,0,0,0,0,0,0,0,0,
25.036393185,2020-02-19 07:32:42.817760,1,0,0,0,0,0,0,0,0,0,0,
25.065781625,2020-02-19 07:32:42.847113,1,0,0,0,0,0,0,0,0,0,0,
25.125413537,2020-02-19 07:32:42.906742,1,0,0,0,0,0,0,0,0,0,0,
25.1767112,2020-02-19 07:32:42.958075,1,0,0,0,0,0,0,0,0,0,0,
25.236384047,2020-02-19 07:32:43.017750,1,0,0,0,0,0,0,0,0,0,0,
25.265788053,2020-02-19 07:32:43.047108,1,0,0,0,0,0,0,0,0,0,0,
25.325444806,2020-02-19 07:32:43.106760,1,0,0,0,0,0,0,0,0,0,0,
25.376751939,2020-02-19 07:32:43.158057,1,0,0,0,0,0,0,0,0,0,0,
25.436361449,2020-02-19 07:32:43.217728,1,0,0,0,0,0,0,0,0,0,0,
25.465762708,2020-02-19 07:32:43.247090,1,0,0,0,0,0,0,0,0,0,0,
25.525375317,2020-02-19 07:32:43.306691,1,0,0,0,0,0,0,0,0,0,0,
25.576698704,2020-02-19 07:32:43.358022,1,0,0,0,0,0,0,0,0,0,0,
25.636301003,2020-02-19 07:32:43.417666,1,0,0,0,0,0,0,0,0,0,0,
25.66573659,2020-02-19 07:32:43.447056,1,0,0,0,0,0,0,0,0,0,0,
25.725366855,2020-02-19 07:32:43.506683,1,0,0,0,0,0,0,0,0,0,0,
25.776695867,2020-02-19 07:32:43.558011,1,0,0,0,0,0,0,0,0,0,0,
25.836275762,2020-02-19 07:32:43.617641,1,0,0,0,0,0,0,0,0,0,0,
25.865705983,2020-02-19 07:32:43.647028,1,0,0,0,0,0,0,0,0,0,0,
25.925342051,2020-02-19 07:32:43.706662,1,0,0,0,0,0,0,0,0,0,0,
25.976585075,2020-02-19 07:32:43.757956,1,0,0,0,0,0,0,0,0,0,0,
26.036200449,2020-02-19 07:32:43.817572,1,0,0,0,0,0,0,0,0,0,0,
26.065658575,2020-02-19 07:32:43.846982,1,0,0,0,0,0,0,0,0,0,0,
26.125281601,2020-02-19 07:32:43.906609,1,0,0,0,0,0,0,0,0,0,0,
26.176529741,2020-02-19 07:32:43.957901,1,0,0,0,0,0,0,0,0,0,0,
26.236280502,2020-02-19 07:32:44.017600,1,0,0,0,0,0,0,0,0,0,0,
26.265650571,2020-02-19 07:32:44.046971,1,0,0,0,0,0,0,0,0,0,0,
26.32525651,2020-02-19 07:32:44.106595,1,0,0,0,0,0,0,0,0,0,0,
26.37655081,2020-02-19 07:32:44.157922,1,0,0,0,0,0,0,0,0,0,0,
26.436180807,2020-02-19 07:32:44.217548,1,0,0,0,0,0,0,0,0,0,0,
26.465617393,2020-02-19 07:32:44.246936,1,0,0,0,0,0,0,0,0,0,0,
26.516940523,2020-02-19 07:32:44.298270,1,0,0,0,0,0,0,0,0,0,0,
26.576543378,2020-02-19 07:32:44.357914,1,0,0,0,0,0,0,0,0,0,0,
26.63614625,2020-02-19 07:32:44.417514,1,0,0,0,0,0,0,0,0,0,0,
26.665611379,2020-02-19 07:32:44.446928,1,0,0,0,0,0,0,0,0,0,0,
26.716816454,2020-02-19 07:32:44.498188,1,0,0,0,0,0,0,0,0,0,0,
26.776555539,2020-02-19 07:32:44.557878,1,0,0,0,0,0,0,0,0,0,0,
26.836070743,2020-02-19 07:32:44.617443,1,0,0,0,0,0,0,0,0,0,0,
26.86556493,2020-02-19 07:32:44.646885,1,0,0,0,0,0,0,0,0,0,0,
26.91691024,2020-02-19 07:32:44.698223,1,0,0,0,0,0,0,0,0,0,0,
26.976506568,2020-02-19 07:32:44.757839,1,0,0,0,0,0,0,0,0,0,0,
27.036082599,2020-02-19 07:32:44.817434,1,0,0,0,0,0,0,0,0,0,0,
27.065517943,2020-02-19 07:32:44.846848,1,0,0,0,0,0,0,0,0,0,0,
27.116846235,2020-02-19 07:32:44.898179,1,0,0,0,0,0,0,0,0,0,0,
27.17655717,2020-02-19 07:32:44.957877,1,0,0,0,0,0,0,0,0,0,0,
27.236139384,2020-02-19 07:32:45.017457,1,0,0,0,0,0,0,0,0,0,0,
27.265515161,2020-02-19 07:32:45.046855,1,0,0,0,0,0,0,0,0,0,0,
27.316830222,2020-02-19 07:32:45.098164,1,0,0,0,0,0,0,0,0,0,0,
27.376431901,2020-02-19 07:32:45.157729,1,0,0,0,0,0,0,0,0,0,0,
27.436069724,2020-02-19 07:32:45.217400,1,0,0,0,0,0,0,0,0,0,0,
27.465468262,2020-02-19 07:32:45.246803,1,0,0,0,0,0,0,0,0,0,0,
27.516846355,2020-02-19 07:32:45.298170,1,0,0,0,0,0,0,0,0,0,0,
27.576443029,2020-02-19 07:32:45.357763,1,0,0,0,0,0,0,0,0,0,0,
27.636038052,2020-02-19 07:32:45.417376,1,0,0,0,0,0,0,0,0,0,0,
27.665475145,2020-02-19 07:32:45.446809,1,0,0,0,0,0,0,0,0,0,0,
27.716838555,2020-02-19 07:32:45.498178,1,0,0,0,0,0,0,0,0,0,0,
27.776464293,2020-02-19 07:32:45.557783,1,0,0,0,0,0,0,0,0,0,0,
27.836012258,2020-02-19 07:32:45.617338,1,0,0,0,0,0,0,0,0,0,0,
27.865444241,2020-02-19 07:32:45.646769,1,0,0,0,0,0,0,0,0,0,0,
27.916743537,2020-02-19 07:32:45.698057,1,0,0,0,0,0,0,0,0,0,0,
27.976414629,2020-02-19 07:32:45.757714,1,0,0,0,0,0,0,0,0,0,0,
28.035987962,2020-02-19 07:32:45.817305,1,0,0,0,0,0,0,0,0,0,0,
28.065361953,2020-02-19 07:32:45.846695,1,0,0,0,0,0,0,0,0,0,0,
28.116741396,2020-02-19 07:32:45.898078,1,0,0,0,0,0,0,0,0,0,0,
28.176325164,2020-02-19 07:32:45.957675,1,0,0,0,0,0,0,0,0,0,0,
28.235978247,2020-02-19 07:32:46.017333,1,0,0,0,0,0,0,0,0,0,0,
28.295620875,2020-02-19 07:32:46.076953,1,0,0,0,0,0,0,0,0,0,0,
28.316702159,2020-02-19 07:32:46.098008,1,0,0,0,0,0,0,0,0,0,0,
28.376348579,2020-02-19 07:32:46.157677,1,0,0,0,0,0,0,0,0,0,0,
28.435915079,2020-02-19 07:32:46.217254,1,0,0,0,0,0,0,0,0,0,0,
28.495511854,2020-02-19 07:32:46.276859,1,0,0,0,0,0,0,0,0,0,0,
28.516636562,2020-02-19 07:32:46.297965,1,0,0,0,0,0,0,0,0,0,0,
28.576242345,2020-02-19 07:32:46.357595,1,0,0,0,0,0,0,0,0,0,0,
28.635884384,2020-02-19 07:32:46.417223,1,0,0,0,0,0,0,0,0,0,0,
28.695507752,2020-02-19 07:32:46.476846,1,0,0,0,0,0,0,0,0,0,0,
28.716623771,2020-02-19 07:32:46.497955,1,0,0,0,0,0,0,0,0,0,0,
28.77619244,2020-02-19 07:32:46.557528,1,0,0,0,0,0,0,0,0,0,0,
28.835848782,2020-02-19 07:32:46.617184,1,0,0,0,0,0,0,0,0,0,0,
28.895476638,2020-02-19 07:32:46.676805,1,0,0,0,0,0,0,0,0,0,0,
28.916640487,2020-02-19 07:32:46.697972,1,0,0,0,0,0,0,0,0,0,0,
28.976210739,2020-02-19 07:32:46.757545,1,0,0,0,0,0,0,0,0,0,0,
29.035804064,2020-02-19 07:32:46.817175,1,0,0,0,0,0,0,0,0,0,0,
29.095383042,2020-02-19 07:32:46.876749,1,0,0,0,0,0,0,0,0,0,0,
29.116488249,2020-02-19 07:32:46.897855,1,0,0,0,0,0,0,0,0,0,0,
29.176150158,2020-02-19 07:32:46.957481,1,0,0,0,0,0,0,0,0,0,0,
29.235781612,2020-02-19 07:32:47.017107,1,0,0,0,0,0,0,0,0,0,0,
29.287111209,2020-02-19 07:32:47.068452,1,0,0,0,0,0,0,0,0,0,0,
29.316468498,2020-02-19 07:32:47.097839,1,0,0,0,0,0,0,0,0,0,0,
29.376113991,2020-02-19 07:32:47.157443,1,0,0,0,0,0,0,0,0,0,0,
29.43576376,2020-02-19 07:32:47.217098,1,0,0,0,0,0,0,0,0,0,0,
29.487098852,2020-02-19 07:32:47.268434,1,0,0,0,0,0,0,0,0,0,0,
29.516524702,2020-02-19 07:32:47.297846,1,0,0,0,0,0,0,0,0,0,0,
29.576106478,2020-02-19 07:32:47.357432,1,0,0,0,0,0,0,0,0,0,0,
29.635734497,2020-02-19 07:32:47.417059,1,0,0,0,0,0,0,0,0,0,0,
29.687013146,2020-02-19 07:32:47.468383,1,0,0,0,0,0,0,0,0,0,0,
29.71639505,2020-02-19 07:32:47.497766,1,0,0,0,0,0,0,0,0,0,0,
29.776060283,2020-02-19 07:32:47.557393,1,0,0,0,0,0,0,0,0,0,0,
