# zmp::izac::ad::VehicleStatusRecPlay Ver2.00 (20181119)
# recorder zmp::izac::ad::VehicleStatusRecPlay Ver0.0.0-2-g49a0c9d-dirty
# sender zmp::izac::RobocarControllerComponent Ver0.0.0-10-gb58cd72
logtime, timestamp, availability, wheelSpeedFR, wheelSpeedFL, wheelSpeedRR, wheelSpeedRL, velocity, steeringAngle, accelPedal, brakePedal, yawrate, shiftPosition, steeringMode, steeringControlMode, steeringOverrideMode, steeringServoMode, driveMode, driveControlMode, driveOverrideMode, driveServoMode, lvl4State, 
12.844478807,2020-02-19 07:32:30.625803,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.854459671,2020-02-19 07:32:30.635797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.864497153,2020-02-19 07:32:30.645803,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.874455329,2020-02-19 07:32:30.655796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.884456371,2020-02-19 07:32:30.665795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.894495725,2020-02-19 07:32:30.675833,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.904447056,2020-02-19 07:32:30.685795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.914484854,2020-02-19 07:32:30.695822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.924494055,2020-02-19 07:32:30.705821,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.934458121,2020-02-19 07:32:30.715795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.944455844,2020-02-19 07:32:30.725795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.954482586,2020-02-19 07:32:30.735821,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.964490517,2020-02-19 07:32:30.745828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.974457028,2020-02-19 07:32:30.755795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.984503026,2020-02-19 07:32:30.765831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
12.994430929,2020-02-19 07:32:30.775796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.004456826,2020-02-19 07:32:30.785796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.014461216,2020-02-19 07:32:30.795798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.024515998,2020-02-19 07:32:30.805831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.034485893,2020-02-19 07:32:30.815824,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.0444575,2020-02-19 07:32:30.825797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.054457223,2020-02-19 07:32:30.835797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.064490731,2020-02-19 07:32:30.845829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.074488731,2020-02-19 07:32:30.855827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.084489342,2020-02-19 07:32:30.865827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.09449155,2020-02-19 07:32:30.875829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.104488807,2020-02-19 07:32:30.885827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.114457383,2020-02-19 07:32:30.895796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.124489025,2020-02-19 07:32:30.905828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.134491042,2020-02-19 07:32:30.915828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.144444226,2020-02-19 07:32:30.925796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.154458309,2020-02-19 07:32:30.935796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.164456117,2020-02-19 07:32:30.945796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.17449003,2020-02-19 07:32:30.955828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.184457493,2020-02-19 07:32:30.965796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.194457861,2020-02-19 07:32:30.975796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.20449729,2020-02-19 07:32:30.985835,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.2144863,2020-02-19 07:32:30.995822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.224464535,2020-02-19 07:32:31.005797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.234460522,2020-02-19 07:32:31.015796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.244457163,2020-02-19 07:32:31.025796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.254484779,2020-02-19 07:32:31.035827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.26444348,2020-02-19 07:32:31.045795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.274451893,2020-02-19 07:32:31.055796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.284488886,2020-02-19 07:32:31.065828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.29448652,2020-02-19 07:32:31.075823,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.304484443,2020-02-19 07:32:31.085821,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.314489366,2020-02-19 07:32:31.095828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.324457557,2020-02-19 07:32:31.105796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.33448386,2020-02-19 07:32:31.115822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.344484968,2020-02-19 07:32:31.125822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.354493277,2020-02-19 07:32:31.135829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.364491588,2020-02-19 07:32:31.145830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.37450551,2020-02-19 07:32:31.155829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.384456969,2020-02-19 07:32:31.165796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.394502581,2020-02-19 07:32:31.175830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.404494911,2020-02-19 07:32:31.185830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.414456914,2020-02-19 07:32:31.195796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.424460023,2020-02-19 07:32:31.205796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.434493078,2020-02-19 07:32:31.215828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.444460016,2020-02-19 07:32:31.225796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.454487349,2020-02-19 07:32:31.235823,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.464503319,2020-02-19 07:32:31.245828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.474492067,2020-02-19 07:32:31.255829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.484489885,2020-02-19 07:32:31.265828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.494491268,2020-02-19 07:32:31.275829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.504470494,2020-02-19 07:32:31.285797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.514503286,2020-02-19 07:32:31.295830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.524488855,2020-02-19 07:32:31.305827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.534490435,2020-02-19 07:32:31.315829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.544491576,2020-02-19 07:32:31.325830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.554489838,2020-02-19 07:32:31.335829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.564490342,2020-02-19 07:32:31.345829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.574460594,2020-02-19 07:32:31.355828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.584497917,2020-02-19 07:32:31.365836,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.594461851,2020-02-19 07:32:31.375798,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.60448903,2020-02-19 07:32:31.385827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.614490775,2020-02-19 07:32:31.395829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.62445845,2020-02-19 07:32:31.405796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.634490671,2020-02-19 07:32:31.415829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.644488151,2020-02-19 07:32:31.425827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.654479938,2020-02-19 07:32:31.435828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.664489355,2020-02-19 07:32:31.445828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.674492368,2020-02-19 07:32:31.455827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.684481007,2020-02-19 07:32:31.465829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.694484444,2020-02-19 07:32:31.475822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.704456804,2020-02-19 07:32:31.485796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.714504685,2020-02-19 07:32:31.495831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.724488693,2020-02-19 07:32:31.505827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.7344831,2020-02-19 07:32:31.515822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.744464403,2020-02-19 07:32:31.525796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.754455593,2020-02-19 07:32:31.535796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.764495278,2020-02-19 07:32:31.545834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.774432159,2020-02-19 07:32:31.555799,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.784491005,2020-02-19 07:32:31.565828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.794491233,2020-02-19 07:32:31.575831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.804496206,2020-02-19 07:32:31.585814,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.814491432,2020-02-19 07:32:31.595829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.824462326,2020-02-19 07:32:31.605796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.834501218,2020-02-19 07:32:31.615839,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.844490776,2020-02-19 07:32:31.625830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.854491667,2020-02-19 07:32:31.635829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.864509393,2020-02-19 07:32:31.645848,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.874498214,2020-02-19 07:32:31.655834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.884490104,2020-02-19 07:32:31.665828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.894490285,2020-02-19 07:32:31.675828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.90450039,2020-02-19 07:32:31.685828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.914499306,2020-02-19 07:32:31.695837,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.924511264,2020-02-19 07:32:31.705842,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.934498,2020-02-19 07:32:31.715836,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.944488267,2020-02-19 07:32:31.725827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.95448445,2020-02-19 07:32:31.735827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.964490885,2020-02-19 07:32:31.745832,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.974485768,2020-02-19 07:32:31.755829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.984489761,2020-02-19 07:32:31.765829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
13.99449404,2020-02-19 07:32:31.775829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.004490073,2020-02-19 07:32:31.785828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.014495534,2020-02-19 07:32:31.795831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.024483055,2020-02-19 07:32:31.805847,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.034490573,2020-02-19 07:32:31.815829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.044488213,2020-02-19 07:32:31.825828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.054514366,2020-02-19 07:32:31.835828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.064489178,2020-02-19 07:32:31.845827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.074492244,2020-02-19 07:32:31.855828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.084489947,2020-02-19 07:32:31.865797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.094491142,2020-02-19 07:32:31.875829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.104456329,2020-02-19 07:32:31.885795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.114484351,2020-02-19 07:32:31.895822,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.124490456,2020-02-19 07:32:31.905828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.134492923,2020-02-19 07:32:31.915827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.144485769,2020-02-19 07:32:31.925827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.154500411,2020-02-19 07:32:31.935831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.164489943,2020-02-19 07:32:31.945828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.17448859,2020-02-19 07:32:31.955827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.184489357,2020-02-19 07:32:31.965825,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.194491643,2020-02-19 07:32:31.975828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.204491315,2020-02-19 07:32:31.985829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.214491944,2020-02-19 07:32:31.995828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.224492212,2020-02-19 07:32:32.005829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.234494898,2020-02-19 07:32:32.015836,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.244453044,2020-02-19 07:32:32.025797,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.254496678,2020-02-19 07:32:32.035828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.264488845,2020-02-19 07:32:32.045828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.274488407,2020-02-19 07:32:32.055827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.284503516,2020-02-19 07:32:32.065831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.294488926,2020-02-19 07:32:32.075828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.304500371,2020-02-19 07:32:32.085838,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.314506052,2020-02-19 07:32:32.095828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.32450293,2020-02-19 07:32:32.105830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.334499002,2020-02-19 07:32:32.115830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.344508123,2020-02-19 07:32:32.125827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.354478139,2020-02-19 07:32:32.135830,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.364495332,2020-02-19 07:32:32.145834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.374496107,2020-02-19 07:32:32.155828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.384488216,2020-02-19 07:32:32.165829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.394490409,2020-02-19 07:32:32.175828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.404453042,2020-02-19 07:32:32.185795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.414483675,2020-02-19 07:32:32.195827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.424455172,2020-02-19 07:32:32.205795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.434486288,2020-02-19 07:32:32.215827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.444501571,2020-02-19 07:32:32.225828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.454481383,2020-02-19 07:32:32.235817,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.4644896,2020-02-19 07:32:32.245828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.474500978,2020-02-19 07:32:32.255831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.484456357,2020-02-19 07:32:32.265795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.494492519,2020-02-19 07:32:32.275831,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.504489488,2020-02-19 07:32:32.285827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.514489091,2020-02-19 07:32:32.295827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.524492612,2020-02-19 07:32:32.305828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.534489912,2020-02-19 07:32:32.315828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.544495096,2020-02-19 07:32:32.325833,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.554489357,2020-02-19 07:32:32.335827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.564505948,2020-02-19 07:32:32.345829,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.574458781,2020-02-19 07:32:32.355795,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.584494788,2020-02-19 07:32:32.365833,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.594490946,2020-02-19 07:32:32.375828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.604491214,2020-02-19 07:32:32.385827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.614488834,2020-02-19 07:32:32.395827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.62448872,2020-02-19 07:32:32.405827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.634497624,2020-02-19 07:32:32.415827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.644496024,2020-02-19 07:32:32.425834,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.654455798,2020-02-19 07:32:32.435796,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.664497532,2020-02-19 07:32:32.445836,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.674488626,2020-02-19 07:32:32.455827,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
14.684489245,2020-02-19 07:32:32.465828,1,0,0,0,0,0,-0.1570796326794897,0,0.0023,0,128,0,16,0,255,0,16,0,255,0,
